NRO_REGISTRO,FECHA_CORTE,DEPARTAMENTO,PROVINCIA,DISTRITO,GOBIERNO_LOCAL,UBIGEO,DIA_RECORRIDO,MES_RECORRIDO,SEMANA_RECORRIDO,DIA_SEMANA_RECORRIDO,TURNO,UNIDAD,CONDUCTOR,PLACA,NRO_BOLETA,UNIDAD,CANTIDAD,RELLENO_SANITARIO
1819,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,1997720,TONELADAS,8.46,MODELO DEL CALLAO
1820,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFS820,1997781,TONELADAS,11.86,MODELO DEL CALLAO
1821,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,1997779,TONELADAS,11.58,MODELO DEL CALLAO
1822,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,1997769,TONELADAS,9.9,MODELO DEL CALLAO
1823,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1997771,TONELADAS,10.55,MODELO DEL CALLAO
1824,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,1997774,TONELADAS,12.47,MODELO DEL CALLAO
1825,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240815,202408,33,JUEVES,NOCHE,6,2fc46c1e054c4471fb423c57e0ba48b8d87b916f77f3c5c2e279fa1ebeb47776,BHH850,1997780,TONELADAS,11.18,MODELO DEL CALLAO
1826,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,MAÃ‘ANA,1,73d30a5b91d90f8381fbdbce7045614e13190321192f51928aec341070ab6999,BHH850,1997993,TONELADAS,6.09,MODELO DEL CALLAO
1827,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,1998123,TONELADAS,8.7,MODELO DEL CALLAO
1828,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BFS820,1998190,TONELADAS,13.52,MODELO DEL CALLAO
1829,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,1998173,TONELADAS,11.98,MODELO DEL CALLAO
1830,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,1998171,TONELADAS,11.02,MODELO DEL CALLAO
1831,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1998172,TONELADAS,11.42,MODELO DEL CALLAO
1832,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,5,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BCP798,1998176,TONELADAS,14.44,MODELO DEL CALLAO
1833,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240816,202408,33,VIERNES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,1998180,TONELADAS,10.41,MODELO DEL CALLAO
1834,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BHH850,1998403,TONELADAS,8.66,MODELO DEL CALLAO
1835,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,TARDE,1,e796fa9ef87ff22e8b73f89f00c6022a7fab020676bd0c331cd446f510bcb0ea,BHH852,1998523,TONELADAS,9.92,MODELO DEL CALLAO
1836,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,1,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BVT795,1998575,TONELADAS,13.28,MODELO DEL CALLAO
1837,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,2,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU745,1998731,TONELADAS,10.11,MODELO DEL CALLAO
1838,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,3,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU789,1998606,TONELADAS,5.52,MODELO DEL CALLAO
1839,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1998586,TONELADAS,12.23,MODELO DEL CALLAO
1840,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,1998591,TONELADAS,15.65,MODELO DEL CALLAO
1841,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240817,202408,33,SÃBADO,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,1998605,TONELADAS,13.8,MODELO DEL CALLAO
1842,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BHH852,1998714,TONELADAS,5.58,MODELO DEL CALLAO
1843,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH850,1998777,TONELADAS,5.93,MODELO DEL CALLAO
1844,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,1998818,TONELADAS,10.33,MODELO DEL CALLAO
1845,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,2,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU745,1998828,TONELADAS,10.89,MODELO DEL CALLAO
1846,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,1998816,TONELADAS,10.57,MODELO DEL CALLAO
1847,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1998820,TONELADAS,13.38,MODELO DEL CALLAO
1848,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,1998817,TONELADAS,14.73,MODELO DEL CALLAO
1849,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240818,202408,34,DOMINGO,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH852,1998827,TONELADAS,11.51,MODELO DEL CALLAO
1850,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BHH850,1999019,TONELADAS,7.61,MODELO DEL CALLAO
1851,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,1999164,TONELADAS,8.57,MODELO DEL CALLAO
1852,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,1999221,TONELADAS,12.91,MODELO DEL CALLAO
1853,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,2,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU745,1999224,TONELADAS,11.64,MODELO DEL CALLAO
1854,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,1999226,TONELADAS,10.74,MODELO DEL CALLAO
1855,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1999223,TONELADAS,12.21,MODELO DEL CALLAO
1856,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,1999220,TONELADAS,13.55,MODELO DEL CALLAO
1857,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240819,202408,34,LUNES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,1999222,TONELADAS,11.06,MODELO DEL CALLAO
1858,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BHH850,1999439,TONELADAS,6.83,MODELO DEL CALLAO
1859,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,1999549,TONELADAS,8.2,MODELO DEL CALLAO
1860,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,1999591,TONELADAS,11.93,MODELO DEL CALLAO
1861,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,1999594,TONELADAS,11.61,MODELO DEL CALLAO
1862,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,1999595,TONELADAS,10.25,MODELO DEL CALLAO
1863,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,4,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BTQ903,1999597,TONELADAS,11.2,MODELO DEL CALLAO
1864,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,1999593,TONELADAS,12.4,MODELO DEL CALLAO
1865,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240820,202408,34,MARTES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,1999601,TONELADAS,10.23,MODELO DEL CALLAO
1866,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BNU789,1999820,TONELADAS,7.8,MODELO DEL CALLAO
1867,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,1999949,TONELADAS,7.79,MODELO DEL CALLAO
1868,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,1999995,TONELADAS,12.11,MODELO DEL CALLAO
1869,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,1999996,TONELADAS,10.57,MODELO DEL CALLAO
1870,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,3,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BNU789,1999997,TONELADAS,10.53,MODELO DEL CALLAO
1871,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,1999998,TONELADAS,11.42,MODELO DEL CALLAO
1872,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2000001,TONELADAS,12.7,MODELO DEL CALLAO
1873,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240821,202408,34,MIÃ‰RCOLES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,2000004,TONELADAS,10.55,MODELO DEL CALLAO
1874,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BNU789,2000208,TONELADAS,7.72,MODELO DEL CALLAO
1875,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2000339,TONELADAS,9.06,MODELO DEL CALLAO
1876,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,2000382,TONELADAS,11.96,MODELO DEL CALLAO
1877,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2000381,TONELADAS,12.05,MODELO DEL CALLAO
1878,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,2000376,TONELADAS,10.12,MODELO DEL CALLAO
1879,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,2000375,TONELADAS,10.51,MODELO DEL CALLAO
1880,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2000387,TONELADAS,12.77,MODELO DEL CALLAO
1881,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240822,202408,34,JUEVES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH850,2000393,TONELADAS,12.05,MODELO DEL CALLAO
1882,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,MAÃ‘ANA,1,d20deb34fda574680d43de4dde242299dac22eee6f0e3d0970b78eb8d3208c89,BHH852,2000581,TONELADAS,6.69,MODELO DEL CALLAO
1883,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH850,2000729,TONELADAS,10.55,MODELO DEL CALLAO
1884,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,2000768,TONELADAS,13.11,MODELO DEL CALLAO
1885,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2000767,TONELADAS,11.25,MODELO DEL CALLAO
1886,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BTQ903,2000769,TONELADAS,11.09,MODELO DEL CALLAO
1887,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,2000773,TONELADAS,11.26,MODELO DEL CALLAO
1888,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,5,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BCP798,2000777,TONELADAS,14.72,MODELO DEL CALLAO
1889,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240823,202408,34,VIERNES,NOCHE,6,d6db431e75d2eb551910d93969ac954668202d8e79e1aa12c5ab2ca07bc877af,BHH852,2000776,TONELADAS,11.33,MODELO DEL CALLAO
1890,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BHH850,2001013,TONELADAS,10.16,MODELO DEL CALLAO
1891,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,TARDE,1,e796fa9ef87ff22e8b73f89f00c6022a7fab020676bd0c331cd446f510bcb0ea,BHH852,2001112,TONELADAS,9.01,MODELO DEL CALLAO
1892,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,1,d9954fbdad1cc8fb4334088851211ba52ace1adec76a56289c3ddd3a7f2a67a7,BVT795,2001149,TONELADAS,12.37,MODELO DEL CALLAO
1893,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2001151,TONELADAS,11.54,MODELO DEL CALLAO
1894,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,2001153,TONELADAS,10.11,MODELO DEL CALLAO
1895,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,4,a5bd2798dc52f1b973746091e3fa068ff66cf47cb273b8086f564619d471350f,BTQ903,2001155,TONELADAS,12.38,MODELO DEL CALLAO
1896,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,5,5118a579182766f34cff7e84e0b9d412657e61eaa75b566fcdc4390f8648f1d2,BCP798,2001156,TONELADAS,14.19,MODELO DEL CALLAO
1897,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240824,202408,34,SÃBADO,NOCHE,6,2fc46c1e054c4471fb423c57e0ba48b8d87b916f77f3c5c2e279fa1ebeb47776,BHH850,2001158,TONELADAS,11.89,MODELO DEL CALLAO
1898,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240825,202408,35,DOMINGO,MAÃ‘ANA,1,f1f4b0b06c87a8495a2f60bce2d733b63cc86b00a9bc593194755e2df195b48b,BNU789,2001326,TONELADAS,8.32,MODELO DEL CALLAO
1899,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240825,202408,35,DOMINGO,TARDE,1,c3eb61dddef5a9a1fdc5650d93dad6bdd62ac9e752f742195c36ea61b49ff573,BHH852,2001385,TONELADAS,6.81,MODELO DEL CALLAO
1900,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240825,202408,35,DOMINGO,NOCHE,1,88855f031bc919495eaad90050135322e14b15f0aa500f9bb15f441e78a092f5,BVT795,2001424,TONELADAS,13.46,MODELO DEL CALLAO
1901,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240825,202408,35,DOMINGO,NOCHE,2,d1664174aee134a7b954fc17edfaf27e9d40895851383a1b4f369d919e534dc3,BNU745,2001439,TONELADAS,12.27,MODELO DEL CALLAO
1902,20250522,LIMA,LIMA,PUEBLO LIBRE,MUNICIPALIDAD DISTRITAL DE PUEBLO LIBRE,150121,20240825,202408,35,DOMINGO,NOCHE,3,2048e2578a9b7ea89c2ea539070d3e667746d0705cbeb3b9505942ac5b10e021,BNU789,2001445,TONELADAS,11.92,MODELO DEL CALLAO
